pdb_name,processed_path,quaternary_category,num_chains,seq_len,modeled_seq_len,coil_percent,helix_percent,strand_percent,radius_gyration,cluster
length_75_id_21,./train_set/processed_synthetic/length_75_id_21.pkl,homomer,1,75,75,0.3466666666666667,0.1333333333333333,0.52,1.257479125002862,3630
length_73_id_9,./train_set/processed_synthetic/length_73_id_9.pkl,homomer,1,73,73,0.1917808219178082,0.8082191780821918,0.0,1.151196984027894,3603
length_321_id_15,./train_set/processed_synthetic/length_321_id_15.pkl,homomer,1,321,321,0.0996884735202492,0.9003115264797508,0.0,2.57460962396682,3260
length_271_id_22,./train_set/processed_synthetic/length_271_id_22.pkl,homomer,1,271,271,0.2214022140221402,0.6236162361623616,0.1549815498154981,1.754372760266572,2464
length_83_id_24,./train_set/processed_synthetic/length_83_id_24.pkl,homomer,1,83,83,0.144578313253012,0.8554216867469879,0.0,1.275384784135274,3728
length_80_id_16,./train_set/processed_synthetic/length_80_id_16.pkl,homomer,1,80,80,0.25,0.75,0.0,1.129171848722492,3699
length_272_id_10,./train_set/processed_synthetic/length_272_id_10.pkl,homomer,1,272,272,0.1397058823529411,0.8602941176470589,0.0,2.03120392025317,2472
length_311_id_3,./train_set/processed_synthetic/length_311_id_3.pkl,homomer,1,311,311,0.0836012861736334,0.9163987138263664,0.0,1.900405425554132,2951
length_204_id_17,./train_set/processed_synthetic/length_204_id_17.pkl,homomer,1,204,204,0.2401960784313725,0.5049019607843137,0.2549019607843137,1.615064977347136,1477
length_225_id_23,./train_set/processed_synthetic/length_225_id_23.pkl,homomer,1,225,225,0.2488888888888888,0.5955555555555555,0.1555555555555555,1.6227491917363794,1923
length_253_id_24,./train_set/processed_synthetic/length_253_id_24.pkl,homomer,1,253,253,0.2055335968379446,0.7154150197628458,0.0790513833992094,1.7872154476781712,2209
length_177_id_4,./train_set/processed_synthetic/length_177_id_4.pkl,homomer,1,177,177,0.1073446327683615,0.8926553672316384,0.0,1.592418059682858,628
length_226_id_11,./train_set/processed_synthetic/length_226_id_11.pkl,homomer,1,226,226,0.2300884955752212,0.6592920353982301,0.1106194690265486,2.352211389710054,1813
length_63_id_0,./train_set/processed_synthetic/length_63_id_0.pkl,homomer,1,63,63,0.3174603174603174,0.6825396825396826,0.0,1.1678203075564155,3394
length_131_id_5,./train_set/processed_synthetic/length_131_id_5.pkl,homomer,1,131,131,0.3816793893129771,0.0534351145038167,0.5648854961832062,1.5435876460748452,313
length_250_id_16,./train_set/processed_synthetic/length_250_id_16.pkl,homomer,1,250,250,0.268,0.504,0.228,1.812658494897668,2160
length_300_id_21,./train_set/processed_synthetic/length_300_id_21.pkl,homomer,1,300,300,0.2766666666666666,0.5533333333333333,0.17,1.83114091680258,2352
length_72_id_6,./train_set/processed_synthetic/length_72_id_6.pkl,homomer,1,72,72,0.1666666666666666,0.8333333333333334,0.0,1.1731544829311966,3588
length_120_id_3,./train_set/processed_synthetic/length_120_id_3.pkl,homomer,1,120,120,0.2416666666666666,0.7583333333333333,0.0,1.3872891294906298,268
length_166_id_2,./train_set/processed_synthetic/length_166_id_2.pkl,homomer,1,166,166,0.2409638554216867,0.5602409638554217,0.1987951807228915,1.4578366394048377,343
length_273_id_19,./train_set/processed_synthetic/length_273_id_19.pkl,homomer,1,273,273,0.2527472527472527,0.5824175824175825,0.1648351648351648,1.7898059973146605,2352
length_303_id_13,./train_set/processed_synthetic/length_303_id_13.pkl,homomer,1,303,303,0.1023102310231023,0.8976897689768977,0.0,1.9385508416559272,2958
length_186_id_16,./train_set/processed_synthetic/length_186_id_16.pkl,homomer,1,186,186,0.3118279569892473,0.5,0.1881720430107527,1.4772463578136836,1923
length_258_id_8,./train_set/processed_synthetic/length_258_id_8.pkl,homomer,1,258,258,0.2751937984496124,0.5232558139534884,0.2015503875968992,1.7161244125421296,1923
length_155_id_8,./train_set/processed_synthetic/length_155_id_8.pkl,homomer,1,155,155,0.3290322580645161,0.3032258064516129,0.3677419354838709,1.5109154048074238,790
length_113_id_9,./train_set/processed_synthetic/length_113_id_9.pkl,homomer,1,113,113,0.2123893805309734,0.495575221238938,0.2920353982300885,1.6112711287513903,183
length_170_id_13,./train_set/processed_synthetic/length_170_id_13.pkl,homomer,1,170,170,0.2470588235294117,0.0647058823529411,0.6882352941176471,1.517004574386762,996
length_106_id_14,./train_set/processed_synthetic/length_106_id_14.pkl,homomer,1,106,106,0.1886792452830188,0.8113207547169812,0.0,1.3333403413877611,86
length_332_id_0,./train_set/processed_synthetic/length_332_id_0.pkl,homomer,1,332,332,0.1867469879518072,0.713855421686747,0.0993975903614457,1.9591915001931703,3167
length_149_id_17,./train_set/processed_synthetic/length_149_id_17.pkl,homomer,1,149,149,0.1140939597315436,0.8859060402684564,0.0,1.622751481841978,680
length_161_id_10,./train_set/processed_synthetic/length_161_id_10.pkl,homomer,1,161,161,0.1614906832298136,0.8385093167701864,0.0,1.7305491464278069,870
length_117_id_17,./train_set/processed_synthetic/length_117_id_17.pkl,homomer,1,117,117,0.1196581196581196,0.8803418803418803,0.0,1.5497769437471989,224
length_222_id_3,./train_set/processed_synthetic/length_222_id_3.pkl,homomer,1,222,222,0.2612612612612612,0.4369369369369369,0.3018018018018018,1.6750889059687124,1757
length_158_id_14,./train_set/processed_synthetic/length_158_id_14.pkl,homomer,1,158,158,0.2025316455696202,0.170886075949367,0.6265822784810127,1.517971222422939,823
length_178_id_4,./train_set/processed_synthetic/length_178_id_4.pkl,homomer,1,178,178,0.2247191011235955,0.4213483146067415,0.3539325842696629,1.6391914134160934,1103
length_162_id_22,./train_set/processed_synthetic/length_162_id_22.pkl,homomer,1,162,162,0.1543209876543209,0.845679012345679,0.0,1.6478534553552326,1041
length_134_id_18,./train_set/processed_synthetic/length_134_id_18.pkl,homomer,1,134,134,0.1194029850746268,0.8805970149253731,0.0,1.5200738924472823,459
length_197_id_15,./train_set/processed_synthetic/length_197_id_15.pkl,homomer,1,197,197,0.1928934010152284,0.5989847715736041,0.2081218274111675,1.666994696012256,1371
length_233_id_5,./train_set/processed_synthetic/length_233_id_5.pkl,homomer,1,233,233,0.1072961373390558,0.8927038626609443,0.0,1.848620032940092,1918
length_312_id_10,./train_set/processed_synthetic/length_312_id_10.pkl,homomer,1,312,312,0.1891025641025641,0.7051282051282052,0.1057692307692307,2.14847279087351,2955
length_95_id_9,./train_set/processed_synthetic/length_95_id_9.pkl,homomer,1,95,95,0.1157894736842105,0.8842105263157894,0.0,1.2639612979475623,3953
length_257_id_8,./train_set/processed_synthetic/length_257_id_8.pkl,homomer,1,257,257,0.1634241245136186,0.7587548638132295,0.0778210116731517,1.802209786408792,2269
length_211_id_9,./train_set/processed_synthetic/length_211_id_9.pkl,homomer,1,211,211,0.1374407582938388,0.8625592417061612,0.0,1.6729519230706569,1595
length_311_id_22,./train_set/processed_synthetic/length_311_id_22.pkl,homomer,1,311,311,0.1286173633440514,0.8713826366559485,0.0,2.267305172825206,2949
length_278_id_11,./train_set/processed_synthetic/length_278_id_11.pkl,homomer,1,278,278,0.1366906474820144,0.8633093525179856,0.0,1.8973758960487748,2560
length_237_id_12,./train_set/processed_synthetic/length_237_id_12.pkl,homomer,1,237,237,0.0632911392405063,0.9367088607594936,0.0,2.001376924832316,2154
length_234_id_20,./train_set/processed_synthetic/length_234_id_20.pkl,homomer,1,234,234,0.1025641025641025,0.8974358974358975,0.0,1.779656251021091,1930
length_66_id_19,./train_set/processed_synthetic/length_66_id_19.pkl,homomer,1,66,66,0.5151515151515151,0.0,0.4848484848484848,1.2279783078656716,3438
length_243_id_20,./train_set/processed_synthetic/length_243_id_20.pkl,homomer,1,243,243,0.279835390946502,0.5473251028806584,0.1728395061728395,1.8012015024689587,2067
length_94_id_8,./train_set/processed_synthetic/length_94_id_8.pkl,homomer,1,94,94,0.1702127659574468,0.8297872340425532,0.0,1.306682586772839,3937
length_210_id_8,./train_set/processed_synthetic/length_210_id_8.pkl,homomer,1,210,210,0.2095238095238095,0.719047619047619,0.0714285714285714,1.7605996822794543,1574
length_295_id_18,./train_set/processed_synthetic/length_295_id_18.pkl,homomer,1,295,295,0.2779661016949152,0.5322033898305085,0.1898305084745762,1.7841085974139654,2352
length_256_id_9,./train_set/processed_synthetic/length_256_id_9.pkl,homomer,1,256,256,0.13671875,0.86328125,0.0,1.866943900048259,2255
length_88_id_22,./train_set/processed_synthetic/length_88_id_22.pkl,homomer,1,88,88,0.1477272727272727,0.8522727272727273,0.0,1.2364067598309811,3835
length_240_id_12,./train_set/processed_synthetic/length_240_id_12.pkl,homomer,1,240,240,0.2166666666666666,0.5791666666666667,0.2041666666666666,1.743464595098583,1738
length_236_id_15,./train_set/processed_synthetic/length_236_id_15.pkl,homomer,1,236,236,0.1991525423728813,0.6016949152542372,0.1991525423728813,1.6290499338543771,2696
length_279_id_16,./train_set/processed_synthetic/length_279_id_16.pkl,homomer,1,279,279,0.1290322580645161,0.8709677419354839,0.0,2.028603598998316,2195
length_115_id_22,./train_set/processed_synthetic/length_115_id_22.pkl,homomer,1,115,115,0.3478260869565217,0.0,0.6521739130434783,1.4332756154887318,203
length_159_id_13,./train_set/processed_synthetic/length_159_id_13.pkl,homomer,1,159,159,0.1069182389937107,0.8930817610062893,0.0,1.511217906268106,1002
length_116_id_10,./train_set/processed_synthetic/length_116_id_10.pkl,homomer,1,116,116,0.2413793103448276,0.7241379310344828,0.0344827586206896,1.3913937860635242,211
length_232_id_4,./train_set/processed_synthetic/length_232_id_4.pkl,homomer,1,232,232,0.4568965517241379,0.0775862068965517,0.4655172413793103,1.9648999097607829,1903
length_168_id_3,./train_set/processed_synthetic/length_168_id_3.pkl,homomer,1,168,168,0.2797619047619047,0.3630952380952381,0.3571428571428571,1.5208068419979766,976
length_274_id_5,./train_set/processed_synthetic/length_274_id_5.pkl,homomer,1,274,274,0.2080291970802919,0.5328467153284672,0.2591240875912409,1.9306160787497968,2511
length_160_id_17,./train_set/processed_synthetic/length_160_id_17.pkl,homomer,1,160,160,0.23125,0.49375,0.275,1.6051251705726286,858
length_196_id_12,./train_set/processed_synthetic/length_196_id_12.pkl,homomer,1,196,196,0.1785714285714285,0.4948979591836734,0.3265306122448979,1.688432413753083,1354
length_179_id_5,./train_set/processed_synthetic/length_179_id_5.pkl,homomer,1,179,179,0.0893854748603352,0.9106145251396648,0.0,1.8894364947216111,871
length_223_id_2,./train_set/processed_synthetic/length_223_id_2.pkl,homomer,1,223,223,0.1255605381165919,0.874439461883408,0.0,1.869311487754104,1768
length_143_id_18,./train_set/processed_synthetic/length_143_id_18.pkl,homomer,1,143,143,0.1398601398601398,0.8601398601398601,0.0,1.4843335763952308,587
length_195_id_20,./train_set/processed_synthetic/length_195_id_20.pkl,homomer,1,195,195,0.1794871794871795,0.8205128205128205,0.0,1.8051226931572204,1617
length_112_id_8,./train_set/processed_synthetic/length_112_id_8.pkl,homomer,1,112,112,0.4642857142857143,0.0,0.5357142857142857,1.5206652445208375,24
length_184_id_23,./train_set/processed_synthetic/length_184_id_23.pkl,homomer,1,184,184,0.1521739130434782,0.8478260869565217,0.0,1.6446346347723728,1192
length_154_id_9,./train_set/processed_synthetic/length_154_id_9.pkl,homomer,1,154,154,0.2012987012987013,0.4675324675324675,0.3311688311688311,1.6380868214471729,777
length_333_id_1,./train_set/processed_synthetic/length_333_id_1.pkl,homomer,1,333,333,0.1141141141141141,0.8858858858858859,0.0,1.9726870661517768,2678
length_148_id_10,./train_set/processed_synthetic/length_148_id_10.pkl,homomer,1,148,148,0.1148648648648648,0.8851351351351351,0.0,1.4724915442953712,658
length_107_id_13,./train_set/processed_synthetic/length_107_id_13.pkl,homomer,1,107,107,0.1495327102803738,0.8504672897196262,0.0,1.3990679514983018,208
length_322_id_7,./train_set/processed_synthetic/length_322_id_7.pkl,homomer,1,322,322,0.077639751552795,0.922360248447205,0.0,2.16568757925782,2678
length_171_id_14,./train_set/processed_synthetic/length_171_id_14.pkl,homomer,1,171,171,0.2222222222222222,0.0,0.7777777777777778,2.0592265128584955,1008
length_104_id_21,./train_set/processed_synthetic/length_104_id_21.pkl,homomer,1,104,104,0.2019230769230769,0.7980769230769231,0.0,1.348027764769555,64
length_259_id_9,./train_set/processed_synthetic/length_259_id_9.pkl,homomer,1,259,259,0.3011583011583011,0.5405405405405406,0.1583011583011583,1.8553509727395896,2295
length_251_id_11,./train_set/processed_synthetic/length_251_id_11.pkl,homomer,1,251,251,0.2111553784860557,0.6175298804780877,0.1713147410358565,1.6678579975906822,2175
length_227_id_16,./train_set/processed_synthetic/length_227_id_16.pkl,homomer,1,227,227,0.3127753303964757,0.1762114537444934,0.5110132158590308,1.822204845088962,1832
length_268_id_15,./train_set/processed_synthetic/length_268_id_15.pkl,homomer,1,268,268,0.3022388059701492,0.4813432835820895,0.2164179104477611,1.7111496682450489,2352
length_167_id_3,./train_set/processed_synthetic/length_167_id_3.pkl,homomer,1,167,167,0.1317365269461078,0.8682634730538922,0.0,1.7112911790820524,664
length_73_id_7,./train_set/processed_synthetic/length_73_id_7.pkl,homomer,1,73,73,0.2191780821917808,0.5068493150684932,0.273972602739726,1.2160448658519565,3601
length_252_id_23,./train_set/processed_synthetic/length_252_id_23.pkl,homomer,1,252,252,0.1944444444444444,0.6825396825396826,0.123015873015873,1.8279261374305813,2193
length_99_id_21,./train_set/processed_synthetic/length_99_id_21.pkl,homomer,1,99,99,0.3333333333333333,0.0303030303030303,0.6363636363636364,1.426919869264527,4006
length_224_id_24,./train_set/processed_synthetic/length_224_id_24.pkl,homomer,1,224,224,0.1830357142857142,0.4419642857142857,0.375,1.73797088662484,1792
length_80_id_18,./train_set/processed_synthetic/length_80_id_18.pkl,homomer,1,80,80,0.3,0.3625,0.3375,1.22084616846267,3518
length_62_id_1,./train_set/processed_synthetic/length_62_id_1.pkl,homomer,1,62,62,0.3548387096774194,0.2741935483870967,0.3709677419354839,1.170754015888778,3388
length_176_id_5,./train_set/processed_synthetic/length_176_id_5.pkl,homomer,1,176,176,0.1988636363636363,0.8011363636363636,0.0,1.636867163084678,1297
length_320_id_12,./train_set/processed_synthetic/length_320_id_12.pkl,homomer,1,320,320,0.15625,0.746875,0.096875,2.033724438618923,3039
length_250_id_18,./train_set/processed_synthetic/length_250_id_18.pkl,homomer,1,250,250,0.108,0.892,0.0,2.166925192656074,2169
length_286_id_20,./train_set/processed_synthetic/length_286_id_20.pkl,homomer,1,286,286,0.0874125874125874,0.9125874125874126,0.0,2.1135936465710725,3191
length_323_id_20,./train_set/processed_synthetic/length_323_id_20.pkl,homomer,1,323,323,0.2012383900928792,0.718266253869969,0.0804953560371517,2.1457314811388164,3073
length_77_id_14,./train_set/processed_synthetic/length_77_id_14.pkl,homomer,1,77,77,0.0909090909090909,0.9090909090909092,0.0,1.7137428011624625,3661
length_310_id_2,./train_set/processed_synthetic/length_310_id_2.pkl,homomer,1,310,310,0.2387096774193548,0.7096774193548387,0.0516129032258064,1.8737822173124992,2938
length_285_id_12,./train_set/processed_synthetic/length_285_id_12.pkl,homomer,1,285,285,0.1298245614035087,0.8701754385964913,0.0,1.900125102130088,2290
length_347_id_5,./train_set/processed_synthetic/length_347_id_5.pkl,homomer,1,347,347,0.270893371757925,0.5014409221902018,0.2276657060518732,1.854915400405852,3291
length_205_id_10,./train_set/processed_synthetic/length_205_id_10.pkl,homomer,1,205,205,0.2536585365853658,0.6292682926829268,0.1170731707317073,1.6116915608978508,1162
length_81_id_11,./train_set/processed_synthetic/length_81_id_11.pkl,homomer,1,81,81,0.1234567901234567,0.8765432098765432,0.0,1.38192933108403,3713
length_273_id_17,./train_set/processed_synthetic/length_273_id_17.pkl,homomer,1,273,273,0.0989010989010989,0.9010989010989012,0.0,1.8843404863382585,2491
length_206_id_22,./train_set/processed_synthetic/length_206_id_22.pkl,homomer,1,206,206,0.1262135922330097,0.8737864077669902,0.0,1.7342483354081977,1511
length_249_id_21,./train_set/processed_synthetic/length_249_id_21.pkl,homomer,1,249,249,0.0843373493975903,0.9156626506024096,0.0,1.9820908226401164,2154
length_72_id_8,./train_set/processed_synthetic/length_72_id_8.pkl,homomer,1,72,72,0.2638888888888889,0.2083333333333333,0.5277777777777778,1.3105395185294508,3590
length_82_id_23,./train_set/processed_synthetic/length_82_id_23.pkl,homomer,1,82,82,0.2560975609756097,0.7439024390243902,0.0,1.1937963766822226,3742
length_292_id_5,./train_set/processed_synthetic/length_292_id_5.pkl,homomer,1,292,292,0.1815068493150685,0.8184931506849316,0.0,1.7635354331236857,2733
length_153_id_12,./train_set/processed_synthetic/length_153_id_12.pkl,homomer,1,153,153,0.2941176470588235,0.0,0.7058823529411765,1.519838563870165,744
length_125_id_15,./train_set/processed_synthetic/length_125_id_15.pkl,homomer,1,125,125,0.232,0.488,0.28,1.437560698535915,334
length_144_id_0,./train_set/processed_synthetic/length_144_id_0.pkl,homomer,1,144,144,0.3611111111111111,0.0208333333333333,0.6180555555555556,1.4777820683164895,313
length_258_id_6,./train_set/processed_synthetic/length_258_id_6.pkl,homomer,1,258,258,0.2635658914728682,0.627906976744186,0.1085271317829457,1.7634626098130417,2280
length_150_id_20,./train_set/processed_synthetic/length_150_id_20.pkl,homomer,1,150,150,0.26,0.5466666666666666,0.1933333333333333,1.446019722854949,1750
length_186_id_18,./train_set/processed_synthetic/length_186_id_18.pkl,homomer,1,186,186,0.1666666666666666,0.8333333333333334,0.0,1.5926708283801707,807
length_169_id_24,./train_set/processed_synthetic/length_169_id_24.pkl,homomer,1,169,169,0.1420118343195266,0.8579881656804734,0.0,1.729895103489677,1196
length_149_id_19,./train_set/processed_synthetic/length_149_id_19.pkl,homomer,1,149,149,0.3288590604026846,0.0201342281879194,0.6510067114093959,1.6039482042550408,547
length_249_id_0,./train_set/processed_synthetic/length_249_id_0.pkl,homomer,1,249,249,0.2048192771084337,0.6827309236947792,0.1124497991967871,1.7377029163631257,2143
length_155_id_6,./train_set/processed_synthetic/length_155_id_6.pkl,homomer,1,155,155,0.2064516129032258,0.3419354838709677,0.4516129032258064,1.582153877967379,788
length_113_id_7,./train_set/processed_synthetic/length_113_id_7.pkl,homomer,1,113,113,0.2212389380530973,0.7787610619469026,0.0,1.3056602025979545,182
length_283_id_3,./train_set/processed_synthetic/length_283_id_3.pkl,homomer,1,283,283,0.2968197879858657,0.5547703180212014,0.1484098939929328,1.93822987990517,2309
length_117_id_19,./train_set/processed_synthetic/length_117_id_19.pkl,homomer,1,117,117,0.1452991452991453,0.8547008547008547,0.0,1.382105104088565,212
length_141_id_23,./train_set/processed_synthetic/length_141_id_23.pkl,homomer,1,141,141,0.2340425531914893,0.5106382978723404,0.2553191489361702,1.5301983379538409,562
length_137_id_24,./train_set/processed_synthetic/length_137_id_24.pkl,homomer,1,137,137,0.3795620437956204,0.0,0.6204379562043796,1.7134574304148324,501
length_142_id_11,./train_set/processed_synthetic/length_142_id_11.pkl,homomer,1,142,142,0.2746478873239437,0.5704225352112676,0.1549295774647887,1.42066583714468,1105
length_134_id_16,./train_set/processed_synthetic/length_134_id_16.pkl,homomer,1,134,134,0.126865671641791,0.8731343283582089,0.0,1.4836208233992625,458
length_258_id_22,./train_set/processed_synthetic/length_258_id_22.pkl,homomer,1,258,258,0.0891472868217054,0.9108527131782944,0.0,2.304239523817744,2278
length_93_id_20,./train_set/processed_synthetic/length_93_id_20.pkl,homomer,1,93,93,0.3548387096774194,0.3225806451612903,0.3225806451612903,1.3291183634033736,3917
length_257_id_6,./train_set/processed_synthetic/length_257_id_6.pkl,homomer,1,257,257,0.2879377431906614,0.5330739299610895,0.178988326848249,1.7327662357852651,2268
length_214_id_13,./train_set/processed_synthetic/length_214_id_13.pkl,homomer,1,214,214,0.219626168224299,0.5467289719626168,0.2336448598130841,1.7358089914867325,1636
length_211_id_7,./train_set/processed_synthetic/length_211_id_7.pkl,homomer,1,211,211,0.1611374407582938,0.8388625592417062,0.0,1.6186863849543571,1593
length_262_id_14,./train_set/processed_synthetic/length_262_id_14.pkl,homomer,1,262,262,0.2099236641221374,0.6870229007633588,0.1030534351145038,1.6761423587847308,2329
length_95_id_7,./train_set/processed_synthetic/length_95_id_7.pkl,homomer,1,95,95,0.2842105263157894,0.7157894736842105,0.0,1.2611257177471529,3951
length_90_id_12,./train_set/processed_synthetic/length_90_id_12.pkl,homomer,1,90,90,0.3,0.3444444444444444,0.3555555555555555,1.2659186350416345,3518
length_181_id_3,./train_set/processed_synthetic/length_181_id_3.pkl,homomer,1,181,181,0.2375690607734806,0.4585635359116022,0.3038674033149171,1.604385779418492,1152
length_332_id_23,./train_set/processed_synthetic/length_332_id_23.pkl,homomer,1,332,332,0.1837349397590361,0.7108433734939759,0.1054216867469879,1.9621346446557288,3174
length_84_id_1,./train_set/processed_synthetic/length_84_id_1.pkl,homomer,1,84,84,0.2261904761904762,0.0,0.7738095238095238,1.3197126877455598,3667
length_344_id_24,./train_set/processed_synthetic/length_344_id_24.pkl,homomer,1,344,344,0.2093023255813953,0.6337209302325582,0.1569767441860465,2.122821307329253,3254
length_294_id_11,./train_set/processed_synthetic/length_294_id_11.pkl,homomer,1,294,294,0.1768707482993197,0.7312925170068028,0.0918367346938775,2.2550727580966594,2753
length_200_id_1,./train_set/processed_synthetic/length_200_id_1.pkl,homomer,1,200,200,0.195,0.445,0.36,1.7020929405830192,1407
length_66_id_17,./train_set/processed_synthetic/length_66_id_17.pkl,homomer,1,66,66,0.3484848484848485,0.6515151515151515,0.0,1.313120222995263,3468
length_246_id_0,./train_set/processed_synthetic/length_246_id_0.pkl,homomer,1,246,246,0.1910569105691057,0.6341463414634146,0.1747967479674796,1.804627966775182,2105
length_331_id_11,./train_set/processed_synthetic/length_331_id_11.pkl,homomer,1,331,331,0.2054380664652568,0.7945619335347432,0.0,2.2894420575086176,3090
length_297_id_23,./train_set/processed_synthetic/length_297_id_23.pkl,homomer,1,297,297,0.1885521885521885,0.5521885521885522,0.2592592592592592,1.7711653369725462,2786
length_308_id_15,./train_set/processed_synthetic/length_308_id_15.pkl,homomer,1,308,308,0.1201298701298701,0.8798701298701299,0.0,2.033834839306318,2911
length_74_id_21,./train_set/processed_synthetic/length_74_id_21.pkl,homomer,1,74,74,0.2837837837837837,0.7162162162162162,0.0,1.2472372174848083,3613
length_63_id_9,./train_set/processed_synthetic/length_63_id_9.pkl,homomer,1,63,63,0.2857142857142857,0.0634920634920634,0.6507936507936508,1.3995973833431758,3422
length_226_id_18,./train_set/processed_synthetic/length_226_id_18.pkl,homomer,1,226,226,0.1238938053097345,0.8761061946902655,0.0,1.770991121023635,1817
length_320_id_15,./train_set/processed_synthetic/length_320_id_15.pkl,homomer,1,320,320,0.134375,0.865625,0.0,2.0475642143133026,3041
length_310_id_5,./train_set/processed_synthetic/length_310_id_5.pkl,homomer,1,310,310,0.1741935483870967,0.7387096774193549,0.0870967741935483,1.9515557964321923,2940
length_285_id_15,./train_set/processed_synthetic/length_285_id_15.pkl,homomer,1,285,285,0.0982456140350877,0.9017543859649124,0.0,1.92914383651458,2639
length_77_id_13,./train_set/processed_synthetic/length_77_id_13.pkl,homomer,1,77,77,0.4415584415584415,0.0,0.5584415584415584,1.4155616117567908,3657
length_81_id_16,./train_set/processed_synthetic/length_81_id_16.pkl,homomer,1,81,81,0.3209876543209876,0.3333333333333333,0.345679012345679,1.2214088666846543,3717
length_347_id_2,./train_set/processed_synthetic/length_347_id_2.pkl,homomer,1,347,347,0.1902017291066282,0.69164265129683,0.1181556195965417,2.016883587147824,3285
length_205_id_17,./train_set/processed_synthetic/length_205_id_17.pkl,homomer,1,205,205,0.0926829268292682,0.9073170731707316,0.0,1.6788766423820531,1257
length_301_id_3,./train_set/processed_synthetic/length_301_id_3.pkl,homomer,1,301,301,0.2491694352159468,0.5880398671096345,0.1627906976744186,1.8123109745548995,2322
length_82_id_24,./train_set/processed_synthetic/length_82_id_24.pkl,homomer,1,82,82,0.1219512195121951,0.8780487804878049,0.0,1.3766243900008643,3743
length_144_id_7,./train_set/processed_synthetic/length_144_id_7.pkl,homomer,1,144,144,0.3125,0.1458333333333333,0.5416666666666666,1.5509421790915112,608
length_125_id_12,./train_set/processed_synthetic/length_125_id_12.pkl,homomer,1,125,125,0.128,0.872,0.0,1.3667427827247145,331
length_102_id_6,./train_set/processed_synthetic/length_102_id_6.pkl,homomer,1,102,102,0.3137254901960784,0.1274509803921568,0.5588235294117647,1.3216565106034774,35
length_292_id_2,./train_set/processed_synthetic/length_292_id_2.pkl,homomer,1,292,292,0.1883561643835616,0.7226027397260274,0.0890410958904109,1.872951509733101,2728
length_153_id_15,./train_set/processed_synthetic/length_153_id_15.pkl,homomer,1,153,153,0.2156862745098039,0.5032679738562091,0.2810457516339869,1.4673279663140428,747
length_169_id_23,./train_set/processed_synthetic/length_169_id_23.pkl,homomer,1,169,169,0.2071005917159763,0.621301775147929,0.1715976331360946,1.5873165687714037,1105
length_126_id_20,./train_set/processed_synthetic/length_126_id_20.pkl,homomer,1,126,126,0.1111111111111111,0.8888888888888888,0.0,1.4561180636324955,351
length_332_id_9,./train_set/processed_synthetic/length_332_id_9.pkl,homomer,1,332,332,0.0783132530120482,0.9216867469879518,0.0,2.044076385726776,3294
length_283_id_4,./train_set/processed_synthetic/length_283_id_4.pkl,homomer,1,283,283,0.254416961130742,0.5830388692579506,0.1625441696113074,1.838533698078157,1923
length_155_id_1,./train_set/processed_synthetic/length_155_id_1.pkl,homomer,1,155,155,0.2129032258064516,0.5290322580645161,0.2580645161290322,1.464222175464256,329
length_249_id_7,./train_set/processed_synthetic/length_249_id_7.pkl,homomer,1,249,249,0.2409638554216867,0.5903614457831325,0.1686746987951807,1.8118757785869424,2160
length_161_id_19,./train_set/processed_synthetic/length_161_id_19.pkl,homomer,1,161,161,0.2049689440993788,0.7950310559006211,0.0,1.6490614889354192,1365
length_178_id_20,./train_set/processed_synthetic/length_178_id_20.pkl,homomer,1,178,178,0.1179775280898876,0.8707865168539326,0.0112359550561797,1.9975751436874376,1444
length_141_id_24,./train_set/processed_synthetic/length_141_id_24.pkl,homomer,1,141,141,0.1985815602836879,0.8014184397163121,0.0,1.3957592385785194,563
length_134_id_11,./train_set/processed_synthetic/length_134_id_11.pkl,homomer,1,134,134,0.0970149253731343,0.9029850746268656,0.0,1.430140269918368,344
length_348_id_2,./train_set/processed_synthetic/length_348_id_2.pkl,homomer,1,348,348,0.2701149425287356,0.5459770114942529,0.1839080459770115,1.8938775073370004,3297
length_142_id_16,./train_set/processed_synthetic/length_142_id_16.pkl,homomer,1,142,142,0.2816901408450704,0.4647887323943662,0.2535211267605634,1.6057425577462094,570
length_261_id_21,./train_set/processed_synthetic/length_261_id_21.pkl,homomer,1,261,261,0.2720306513409962,0.4789272030651341,0.2490421455938697,1.6782322412419663,2221
length_90_id_15,./train_set/processed_synthetic/length_90_id_15.pkl,homomer,1,90,90,0.3666666666666666,0.0,0.6333333333333333,1.3062231190377858,3864
length_181_id_4,./train_set/processed_synthetic/length_181_id_4.pkl,homomer,1,181,181,0.3204419889502762,0.0,0.6795580110497238,1.6051521334549943,1153
length_262_id_13,./train_set/processed_synthetic/length_262_id_13.pkl,homomer,1,262,262,0.2480916030534351,0.0381679389312977,0.7137404580152672,1.908765816162903,2328
length_312_id_19,./train_set/processed_synthetic/length_312_id_19.pkl,homomer,1,312,312,0.0961538461538461,0.903846153846154,0.0,1.9185768994955816,2957
length_95_id_0,./train_set/processed_synthetic/length_95_id_0.pkl,homomer,1,95,95,0.231578947368421,0.3578947368421052,0.4105263157894737,1.323852320725946,3940
length_211_id_0,./train_set/processed_synthetic/length_211_id_0.pkl,homomer,1,211,211,0.2701421800947867,0.4976303317535545,0.2322274881516587,1.7965501604303529,1576
